2023-10-29 00:54:08,227	[INFO]	Path to the temporal program variants: ./.pyggi/tmp_variants\wrap\1698537248
2023-10-29 00:54:08,227	[INFO]	./.pyggi/logs\wrap_1698537248.log
2023-10-29 00:54:08,959	[INFO]	The fitness value of original program: 5.0
2023-10-29 00:54:08,959	[INFO]	Epoch	Iter	Status	Fitness	Patch
2023-10-29 00:55:52,855	[INFO]	2	87	PARSE_ERROR	None	StmtInsertion({'target': ('./wrap.py', 9), 'ingredient': ('./wrap.py', 5), 'direction': 'after'})
2023-10-29 00:55:53,577	[INFO]	2	88	PARSE_ERROR	None	StmtInsertion({'target': ('./wrap.py', 0), 'ingredient': ('./wrap.py', 8), 'direction': 'after'})
2023-10-29 00:55:54,246	[INFO]	2	89	SUCCESS	5	StmtReplacement({'target': ('./wrap.py', 4), 'ingredient': ('./wrap.py', 1)})
2023-10-29 00:55:54,835	[INFO]	2	90	SUCCESS	5	StmtInsertion({'target': ('./wrap.py', 8), 'ingredient': ('./wrap.py', 9), 'direction': 'after'})
2023-10-29 00:55:55,576	[INFO]	2	91	PARSE_ERROR	None	StmtInsertion({'target': ('./wrap.py', 0), 'ingredient': ('./wrap.py', 2), 'direction': 'before'})
2023-10-29 00:55:56,185	[INFO]	2	92	SUCCESS	5	StmtReplacement({'target': ('./wrap.py', 8), 'ingredient': ('./wrap.py', 3)})
2023-10-29 00:55:56,801	[INFO]	2	93	SUCCESS	5	StmtInsertion({'target': ('./wrap.py', 5), 'ingredient': ('./wrap.py', 3), 'direction': 'before'})
2023-10-29 00:55:57,388	[INFO]	2	94	SUCCESS	5	StmtReplacement({'target': ('./wrap.py', 3), 'ingredient': ('./wrap.py', 1)})
2023-10-29 00:55:57,989	[INFO]	2	95	SUCCESS	5	StmtInsertion({'target': ('./wrap.py', 7), 'ingredient': ('./wrap.py', 9), 'direction': 'before'})
2023-10-29 00:55:58,612	[INFO]	2	96	SUCCESS	5	StmtInsertion({'target': ('./wrap.py', 2), 'ingredient': ('./wrap.py', 1), 'direction': 'before'})
2023-10-29 00:55:59,244	[INFO]	2	97	SUCCESS	5	StmtReplacement({'target': ('./wrap.py', 9), 'ingredient': ('./wrap.py', 1)})
2023-10-29 00:55:59,857	[INFO]	2	98	SUCCESS	5	StmtReplacement({'target': ('./wrap.py', 6), 'ingredient': ('./wrap.py', 7)})
2023-10-29 00:56:00,506	[INFO]	2	99	SUCCESS	5	StmtReplacement({'target': ('./wrap.py', 6), 'ingredient': ('./wrap.py', 0)})
2023-10-29 00:56:01,128	[INFO]	2	100	SUCCESS	5	StmtInsertion({'target': ('./wrap.py', 1), 'ingredient': ('./wrap.py', 7), 'direction': 'before'})
2023-10-29 00:56:01,770	[INFO]	2	101	SUCCESS	5	StmtInsertion({'target': ('./wrap.py', 7), 'ingredient': ('./wrap.py', 1), 'direction': 'before'})
2023-10-29 00:56:02,407	[INFO]	2	102	SUCCESS	5	StmtInsertion({'target': ('./wrap.py', 8), 'ingredient': ('./wrap.py', 8), 'direction': 'after'})
2023-10-29 00:56:03,074	[INFO]	2	103	SUCCESS	5	StmtInsertion({'target': ('./wrap.py', 4), 'ingredient': ('./wrap.py', 0), 'direction': 'before'})
2023-10-29 00:56:03,827	[INFO]	2	104	SUCCESS	5	StmtReplacement({'target': ('./wrap.py', 5), 'ingredient': ('./wrap.py', 5)})
2023-10-29 00:56:04,471	[INFO]	2	105	SUCCESS	5	StmtReplacement({'target': ('./wrap.py', 7), 'ingredient': ('./wrap.py', 2)})
2023-10-29 00:56:05,075	[INFO]	2	106	SUCCESS	5	StmtInsertion({'target': ('./wrap.py', 8), 'ingredient': ('./wrap.py', 1), 'direction': 'before'})
2023-10-29 00:56:05,793	[INFO]	2	107	PARSE_ERROR	None	StmtReplacement({'target': ('./wrap.py', 9), 'ingredient': ('./wrap.py', 8)})
2023-10-29 00:56:06,662	[INFO]	2	108	SUCCESS	5	StmtReplacement({'target': ('./wrap.py', 5), 'ingredient': ('./wrap.py', 1)})
2023-10-29 00:56:07,405	[INFO]	2	109	SUCCESS	5	StmtInsertion({'target': ('./wrap.py', 6), 'ingredient': ('./wrap.py', 2), 'direction': 'after'})
2023-10-29 00:56:08,016	[INFO]	2	110	SUCCESS	5	StmtInsertion({'target': ('./wrap.py', 8), 'ingredient': ('./wrap.py', 9), 'direction': 'before'})
2023-10-29 00:56:08,625	[INFO]	2	111	SUCCESS	5	StmtInsertion({'target': ('./wrap.py', 7), 'ingredient': ('./wrap.py', 4), 'direction': 'before'})
2023-10-29 00:56:09,257	[INFO]	2	112	SUCCESS	5	StmtInsertion({'target': ('./wrap.py', 4), 'ingredient': ('./wrap.py', 5), 'direction': 'after'})
2023-10-29 00:56:09,879	[INFO]	2	113	SUCCESS	5	StmtInsertion({'target': ('./wrap.py', 1), 'ingredient': ('./wrap.py', 5), 'direction': 'after'})
2023-10-29 00:56:10,519	[INFO]	2	114	PARSE_ERROR	None	StmtReplacement({'target': ('./wrap.py', 9), 'ingredient': ('./wrap.py', 6)})
2023-10-29 00:56:11,136	[INFO]	2	115	SUCCESS	5	StmtReplacement({'target': ('./wrap.py', 5), 'ingredient': ('./wrap.py', 6)})
2023-10-29 00:56:11,753	[INFO]	2	116	SUCCESS	5	StmtInsertion({'target': ('./wrap.py', 6), 'ingredient': ('./wrap.py', 4), 'direction': 'after'})
2023-10-29 00:56:12,348	[INFO]	2	117	SUCCESS	5	StmtReplacement({'target': ('./wrap.py', 3), 'ingredient': ('./wrap.py', 5)})
2023-10-29 00:56:12,938	[INFO]	2	118	SUCCESS	5	StmtReplacement({'target': ('./wrap.py', 8), 'ingredient': ('./wrap.py', 1)})
2023-10-29 00:56:13,528	[INFO]	2	119	SUCCESS	5	StmtReplacement({'target': ('./wrap.py', 6), 'ingredient': ('./wrap.py', 8)})
2023-10-29 00:56:14,169	[INFO]	2	120	PARSE_ERROR	None	StmtInsertion({'target': ('./wrap.py', 0), 'ingredient': ('./wrap.py', 6), 'direction': 'before'})
2023-10-29 00:56:14,685	[INFO]	2	121	SUCCESS	*0	StmtInsertion({'target': ('./wrap.py', 4), 'ingredient': ('./wrap.py', 2), 'direction': 'before'})
2023-10-29 00:56:15,280	[INFO]	3	1	SUCCESS	5	StmtDeletion({'target': ('./wrap.py', 6)})
2023-10-29 00:56:15,885	[INFO]	3	2	SUCCESS	5	StmtReplacement({'target': ('./wrap.py', 7), 'ingredient': ('./wrap.py', 5)})
2023-10-29 00:56:16,507	[INFO]	3	3	SUCCESS	5	StmtReplacement({'target': ('./wrap.py', 1), 'ingredient': ('./wrap.py', 0)})
2023-10-29 00:56:17,125	[INFO]	3	4	SUCCESS	5	StmtReplacement({'target': ('./wrap.py', 9), 'ingredient': ('./wrap.py', 9)})
2023-10-29 00:56:17,729	[INFO]	3	5	SUCCESS	5	StmtInsertion({'target': ('./wrap.py', 7), 'ingredient': ('./wrap.py', 2), 'direction': 'after'})
2023-10-29 00:56:18,428	[INFO]	3	6	PARSE_ERROR	None	StmtInsertion({'target': ('./wrap.py', 0), 'ingredient': ('./wrap.py', 8), 'direction': 'before'})
2023-10-29 00:56:19,043	[INFO]	3	7	SUCCESS	5	StmtReplacement({'target': ('./wrap.py', 6), 'ingredient': ('./wrap.py', 7)})
2023-10-29 00:56:19,660	[INFO]	3	8	PARSE_ERROR	None	StmtDeletion({'target': ('./wrap.py', 0)})
2023-10-29 00:56:20,320	[INFO]	3	9	SUCCESS	5	StmtInsertion({'target': ('./wrap.py', 7), 'ingredient': ('./wrap.py', 7), 'direction': 'after'})
2023-10-29 00:56:20,905	[INFO]	3	10	SUCCESS	5	StmtReplacement({'target': ('./wrap.py', 4), 'ingredient': ('./wrap.py', 6)})
2023-10-29 00:56:21,480	[INFO]	3	11	SUCCESS	5	StmtReplacement({'target': ('./wrap.py', 3), 'ingredient': ('./wrap.py', 1)})
2023-10-29 00:56:22,070	[INFO]	3	12	SUCCESS	5	StmtReplacement({'target': ('./wrap.py', 7), 'ingredient': ('./wrap.py', 9)})
2023-10-29 00:56:22,666	[INFO]	3	13	SUCCESS	5	StmtDeletion({'target': ('./wrap.py', 4)})
2023-10-29 00:56:23,249	[INFO]	3	14	SUCCESS	5	StmtInsertion({'target': ('./wrap.py', 1), 'ingredient': ('./wrap.py', 3), 'direction': 'after'})
2023-10-29 00:56:23,851	[INFO]	3	15	SUCCESS	5	StmtReplacement({'target': ('./wrap.py', 2), 'ingredient': ('./wrap.py', 9)})
2023-10-29 00:56:24,470	[INFO]	3	16	SUCCESS	5	StmtReplacement({'target': ('./wrap.py', 7), 'ingredient': ('./wrap.py', 0)})
2023-10-29 00:56:25,078	[INFO]	3	17	SUCCESS	5	StmtDeletion({'target': ('./wrap.py', 7)})
2023-10-29 00:56:25,661	[INFO]	3	18	SUCCESS	5	StmtReplacement({'target': ('./wrap.py', 4), 'ingredient': ('./wrap.py', 4)})
2023-10-29 00:56:26,254	[INFO]	3	19	SUCCESS	5	StmtDeletion({'target': ('./wrap.py', 2)})
2023-10-29 00:56:26,927	[INFO]	3	20	PARSE_ERROR	None	StmtReplacement({'target': ('./wrap.py', 9), 'ingredient': ('./wrap.py', 4)})
2023-10-29 00:56:27,580	[INFO]	3	21	SUCCESS	5	StmtDeletion({'target': ('./wrap.py', 5)})
2023-10-29 00:56:28,182	[INFO]	3	22	PARSE_ERROR	None	StmtReplacement({'target': ('./wrap.py', 9), 'ingredient': ('./wrap.py', 6)})
2023-10-29 00:56:28,701	[INFO]	3	23	SUCCESS	*0	StmtInsertion({'target': ('./wrap.py', 4), 'ingredient': ('./wrap.py', 2), 'direction': 'after'})
2023-10-29 00:56:29,314	[INFO]	4	1	SUCCESS	5	StmtInsertion({'target': ('./wrap.py', 4), 'ingredient': ('./wrap.py', 7), 'direction': 'after'})
2023-10-29 00:56:29,917	[INFO]	4	2	SUCCESS	5	StmtInsertion({'target': ('./wrap.py', 2), 'ingredient': ('./wrap.py', 0), 'direction': 'after'})
2023-10-29 00:56:30,506	[INFO]	4	3	SUCCESS	5	StmtReplacement({'target': ('./wrap.py', 4), 'ingredient': ('./wrap.py', 5)})
2023-10-29 00:56:31,113	[INFO]	4	4	PARSE_ERROR	None	StmtDeletion({'target': ('./wrap.py', 0)})
2023-10-29 00:56:31,729	[INFO]	4	5	PARSE_ERROR	None	StmtReplacement({'target': ('./wrap.py', 9), 'ingredient': ('./wrap.py', 3)})
2023-10-29 00:56:32,266	[INFO]	4	6	SUCCESS	*0	StmtReplacement({'target': ('./wrap.py', 3), 'ingredient': ('./wrap.py', 2)})
2023-10-29 00:56:32,795	[INFO]	5	1	SUCCESS	*0	StmtInsertion({'target': ('./wrap.py', 4), 'ingredient': ('./wrap.py', 2), 'direction': 'before'})
2023-10-29 00:56:33,398	[INFO]	6	1	SUCCESS	5	StmtInsertion({'target': ('./wrap.py', 2), 'ingredient': ('./wrap.py', 4), 'direction': 'before'})
2023-10-29 00:56:34,002	[INFO]	6	2	SUCCESS	5	StmtReplacement({'target': ('./wrap.py', 2), 'ingredient': ('./wrap.py', 4)})
2023-10-29 00:56:34,606	[INFO]	6	3	SUCCESS	5	StmtReplacement({'target': ('./wrap.py', 6), 'ingredient': ('./wrap.py', 1)})
2023-10-29 00:56:35,266	[INFO]	6	4	PARSE_ERROR	None	StmtInsertion({'target': ('./wrap.py', 0), 'ingredient': ('./wrap.py', 4), 'direction': 'after'})
2023-10-29 00:56:35,845	[INFO]	6	5	SUCCESS	5	StmtInsertion({'target': ('./wrap.py', 4), 'ingredient': ('./wrap.py', 6), 'direction': 'after'})
2023-10-29 00:56:36,484	[INFO]	6	6	SUCCESS	5	StmtInsertion({'target': ('./wrap.py', 7), 'ingredient': ('./wrap.py', 2), 'direction': 'before'})
2023-10-29 00:56:37,069	[INFO]	6	7	SUCCESS	5	StmtInsertion({'target': ('./wrap.py', 4), 'ingredient': ('./wrap.py', 5), 'direction': 'after'})
2023-10-29 00:56:37,706	[INFO]	6	8	SUCCESS	5	StmtDeletion({'target': ('./wrap.py', 4)})
2023-10-29 00:56:38,338	[INFO]	6	9	SUCCESS	5	StmtDeletion({'target': ('./wrap.py', 3)})
2023-10-29 00:56:38,978	[INFO]	6	10	SUCCESS	5	StmtReplacement({'target': ('./wrap.py', 2), 'ingredient': ('./wrap.py', 1)})
2023-10-29 00:56:39,569	[INFO]	6	11	SUCCESS	5	StmtReplacement({'target': ('./wrap.py', 1), 'ingredient': ('./wrap.py', 2)})
2023-10-29 00:56:40,217	[INFO]	6	12	SUCCESS	5	StmtReplacement({'target': ('./wrap.py', 7), 'ingredient': ('./wrap.py', 9)})
2023-10-29 00:56:40,789	[INFO]	6	13	SUCCESS	5	StmtDeletion({'target': ('./wrap.py', 2)})
2023-10-29 00:56:41,374	[INFO]	6	14	SUCCESS	5	StmtInsertion({'target': ('./wrap.py', 7), 'ingredient': ('./wrap.py', 3), 'direction': 'before'})
2023-10-29 00:56:41,978	[INFO]	6	15	SUCCESS	5	StmtDeletion({'target': ('./wrap.py', 6)})
2023-10-29 00:56:42,551	[INFO]	6	16	SUCCESS	5	StmtReplacement({'target': ('./wrap.py', 6), 'ingredient': ('./wrap.py', 9)})
2023-10-29 00:56:43,196	[INFO]	6	17	SUCCESS	5	StmtReplacement({'target': ('./wrap.py', 1), 'ingredient': ('./wrap.py', 1)})
2023-10-29 00:56:43,784	[INFO]	6	18	SUCCESS	5	StmtInsertion({'target': ('./wrap.py', 8), 'ingredient': ('./wrap.py', 7), 'direction': 'before'})
2023-10-29 00:56:44,428	[INFO]	6	19	SUCCESS	5	StmtReplacement({'target': ('./wrap.py', 1), 'ingredient': ('./wrap.py', 8)})
2023-10-29 00:56:45,067	[INFO]	6	20	SUCCESS	5	StmtInsertion({'target': ('./wrap.py', 0), 'ingredient': ('./wrap.py', 1), 'direction': 'before'})
2023-10-29 00:56:45,643	[INFO]	6	21	SUCCESS	5	StmtInsertion({'target': ('./wrap.py', 2), 'ingredient': ('./wrap.py', 3), 'direction': 'after'})
2023-10-29 00:56:46,240	[INFO]	6	22	SUCCESS	5	StmtReplacement({'target': ('./wrap.py', 4), 'ingredient': ('./wrap.py', 1)})
2023-10-29 00:56:46,818	[INFO]	6	23	SUCCESS	5	StmtReplacement({'target': ('./wrap.py', 7), 'ingredient': ('./wrap.py', 6)})
2023-10-29 00:56:47,416	[INFO]	6	24	SUCCESS	5	StmtReplacement({'target': ('./wrap.py', 6), 'ingredient': ('./wrap.py', 5)})
2023-10-29 00:56:48,014	[INFO]	6	25	SUCCESS	5	StmtInsertion({'target': ('./wrap.py', 6), 'ingredient': ('./wrap.py', 2), 'direction': 'after'})
2023-10-29 00:56:48,600	[INFO]	6	26	SUCCESS	5	StmtDeletion({'target': ('./wrap.py', 9)})
2023-10-29 00:56:49,198	[INFO]	6	27	SUCCESS	5	StmtReplacement({'target': ('./wrap.py', 4), 'ingredient': ('./wrap.py', 7)})
2023-10-29 00:56:49,802	[INFO]	6	28	SUCCESS	5	StmtInsertion({'target': ('./wrap.py', 1), 'ingredient': ('./wrap.py', 3), 'direction': 'before'})
2023-10-29 00:56:50,432	[INFO]	6	29	SUCCESS	5	StmtInsertion({'target': ('./wrap.py', 6), 'ingredient': ('./wrap.py', 4), 'direction': 'before'})
2023-10-29 00:56:51,017	[INFO]	6	30	SUCCESS	5	StmtReplacement({'target': ('./wrap.py', 0), 'ingredient': ('./wrap.py', 0)})
2023-10-29 00:56:51,723	[INFO]	6	31	PARSE_ERROR	None	StmtReplacement({'target': ('./wrap.py', 0), 'ingredient': ('./wrap.py', 8)})
2023-10-29 00:56:52,363	[INFO]	6	32	SUCCESS	5	StmtReplacement({'target': ('./wrap.py', 2), 'ingredient': ('./wrap.py', 0)})
2023-10-29 00:56:52,946	[INFO]	6	33	SUCCESS	5	StmtReplacement({'target': ('./wrap.py', 9), 'ingredient': ('./wrap.py', 9)})
2023-10-29 00:56:53,598	[INFO]	6	34	SUCCESS	5	StmtDeletion({'target': ('./wrap.py', 8)})
2023-10-29 00:56:54,224	[INFO]	6	35	SUCCESS	5	StmtDeletion({'target': ('./wrap.py', 7)})
2023-10-29 00:56:54,810	[INFO]	6	36	SUCCESS	5	StmtInsertion({'target': ('./wrap.py', 2), 'ingredient': ('./wrap.py', 7), 'direction': 'before'})
2023-10-29 00:56:55,393	[INFO]	6	37	SUCCESS	5	StmtInsertion({'target': ('./wrap.py', 4), 'ingredient': ('./wrap.py', 9), 'direction': 'after'})
2023-10-29 00:56:56,045	[INFO]	6	38	SUCCESS	5	StmtInsertion({'target': ('./wrap.py', 5), 'ingredient': ('./wrap.py', 5), 'direction': 'before'})
2023-10-29 00:56:56,628	[INFO]	6	39	SUCCESS	5	StmtInsertion({'target': ('./wrap.py', 2), 'ingredient': ('./wrap.py', 7), 'direction': 'after'})
2023-10-29 00:56:57,228	[INFO]	6	40	SUCCESS	5	StmtDeletion({'target': ('./wrap.py', 5)})
2023-10-29 00:56:57,857	[INFO]	6	41	SUCCESS	5	StmtReplacement({'target': ('./wrap.py', 4), 'ingredient': ('./wrap.py', 3)})
2023-10-29 00:56:58,461	[INFO]	6	42	PARSE_ERROR	None	StmtReplacement({'target': ('./wrap.py', 0), 'ingredient': ('./wrap.py', 5)})
2023-10-29 00:56:59,081	[INFO]	6	43	SUCCESS	5	StmtReplacement({'target': ('./wrap.py', 6), 'ingredient': ('./wrap.py', 3)})
2023-10-29 00:56:59,656	[INFO]	6	44	SUCCESS	5	StmtInsertion({'target': ('./wrap.py', 1), 'ingredient': ('./wrap.py', 0), 'direction': 'after'})
2023-10-29 00:57:00,308	[INFO]	6	45	SUCCESS	5	StmtReplacement({'target': ('./wrap.py', 7), 'ingredient': ('./wrap.py', 5)})
2023-10-29 00:57:00,906	[INFO]	6	46	SUCCESS	5	StmtInsertion({'target': ('./wrap.py', 4), 'ingredient': ('./wrap.py', 4), 'direction': 'before'})
2023-10-29 00:57:01,515	[INFO]	6	47	SUCCESS	5	StmtInsertion({'target': ('./wrap.py', 8), 'ingredient': ('./wrap.py', 5), 'direction': 'before'})
2023-10-29 00:57:02,207	[INFO]	6	48	PARSE_ERROR	None	StmtReplacement({'target': ('./wrap.py', 9), 'ingredient': ('./wrap.py', 5)})
2023-10-29 00:57:02,865	[INFO]	6	49	SUCCESS	5	StmtReplacement({'target': ('./wrap.py', 5), 'ingredient': ('./wrap.py', 3)})
2023-10-29 00:57:03,453	[INFO]	6	50	SUCCESS	5	StmtReplacement({'target': ('./wrap.py', 9), 'ingredient': ('./wrap.py', 0)})
2023-10-29 00:57:04,065	[INFO]	6	51	SUCCESS	5	StmtReplacement({'target': ('./wrap.py', 4), 'ingredient': ('./wrap.py', 6)})
2023-10-29 00:57:04,644	[INFO]	6	52	SUCCESS	5	StmtInsertion({'target': ('./wrap.py', 0), 'ingredient': ('./wrap.py', 1), 'direction': 'after'})
2023-10-29 00:57:05,219	[INFO]	6	53	SUCCESS	5	StmtReplacement({'target': ('./wrap.py', 8), 'ingredient': ('./wrap.py', 2)})
2023-10-29 00:57:05,812	[INFO]	6	54	SUCCESS	5	StmtInsertion({'target': ('./wrap.py', 8), 'ingredient': ('./wrap.py', 2), 'direction': 'after'})
2023-10-29 00:57:06,446	[INFO]	6	55	SUCCESS	5	StmtReplacement({'target': ('./wrap.py', 7), 'ingredient': ('./wrap.py', 4)})
2023-10-29 00:57:07,094	[INFO]	6	56	SUCCESS	5	StmtReplacement({'target': ('./wrap.py', 6), 'ingredient': ('./wrap.py', 4)})
2023-10-29 00:57:07,678	[INFO]	6	57	SUCCESS	5	StmtReplacement({'target': ('./wrap.py', 4), 'ingredient': ('./wrap.py', 4)})
2023-10-29 00:57:08,280	[INFO]	6	58	SUCCESS	5	StmtDeletion({'target': ('./wrap.py', 1)})
2023-10-29 00:57:08,957	[INFO]	6	59	SUCCESS	5	StmtReplacement({'target': ('./wrap.py', 5), 'ingredient': ('./wrap.py', 9)})
2023-10-29 00:57:09,551	[INFO]	6	60	SUCCESS	5	StmtInsertion({'target': ('./wrap.py', 7), 'ingredient': ('./wrap.py', 5), 'direction': 'before'})
2023-10-29 00:57:10,138	[INFO]	6	61	SUCCESS	5	StmtInsertion({'target': ('./wrap.py', 3), 'ingredient': ('./wrap.py', 8), 'direction': 'after'})
2023-10-29 00:57:10,722	[INFO]	6	62	SUCCESS	5	StmtInsertion({'target': ('./wrap.py', 2), 'ingredient': ('./wrap.py', 4), 'direction': 'after'})
2023-10-29 00:57:11,317	[INFO]	6	63	PARSE_ERROR	None	StmtDeletion({'target': ('./wrap.py', 0)})
2023-10-29 00:57:11,919	[INFO]	6	64	SUCCESS	5	StmtReplacement({'target': ('./wrap.py', 8), 'ingredient': ('./wrap.py', 7)})
2023-10-29 00:57:12,506	[INFO]	6	65	SUCCESS	5	StmtInsertion({'target': ('./wrap.py', 6), 'ingredient': ('./wrap.py', 3), 'direction': 'before'})
2023-10-29 00:57:13,090	[INFO]	6	66	SUCCESS	5	StmtInsertion({'target': ('./wrap.py', 3), 'ingredient': ('./wrap.py', 1), 'direction': 'after'})
2023-10-29 00:57:13,658	[INFO]	6	67	SUCCESS	5	StmtInsertion({'target': ('./wrap.py', 1), 'ingredient': ('./wrap.py', 1), 'direction': 'before'})
2023-10-29 00:57:14,269	[INFO]	6	68	SUCCESS	5	StmtInsertion({'target': ('./wrap.py', 6), 'ingredient': ('./wrap.py', 4), 'direction': 'after'})
2023-10-29 00:57:14,850	[INFO]	6	69	SUCCESS	5	StmtReplacement({'target': ('./wrap.py', 4), 'ingredient': ('./wrap.py', 9)})
2023-10-29 00:57:15,439	[INFO]	6	70	SUCCESS	5	StmtReplacement({'target': ('./wrap.py', 8), 'ingredient': ('./wrap.py', 0)})
2023-10-29 00:57:16,039	[INFO]	6	71	SUCCESS	5	StmtReplacement({'target': ('./wrap.py', 9), 'ingredient': ('./wrap.py', 1)})
2023-10-29 00:57:16,601	[INFO]	6	72	SUCCESS	5	StmtInsertion({'target': ('./wrap.py', 6), 'ingredient': ('./wrap.py', 9), 'direction': 'after'})
2023-10-29 00:57:17,204	[INFO]	6	73	SUCCESS	5	StmtReplacement({'target': ('./wrap.py', 8), 'ingredient': ('./wrap.py', 9)})
2023-10-29 00:57:17,843	[INFO]	6	74	SUCCESS	5	StmtInsertion({'target': ('./wrap.py', 6), 'ingredient': ('./wrap.py', 1), 'direction': 'after'})
2023-10-29 00:57:18,417	[INFO]	6	75	SUCCESS	5	StmtInsertion({'target': ('./wrap.py', 8), 'ingredient': ('./wrap.py', 8), 'direction': 'after'})
2023-10-29 00:57:19,069	[INFO]	6	76	SUCCESS	5	StmtInsertion({'target': ('./wrap.py', 2), 'ingredient': ('./wrap.py', 0), 'direction': 'after'})
2023-10-29 00:57:19,676	[INFO]	6	77	PARSE_ERROR	None	StmtInsertion({'target': ('./wrap.py', 9), 'ingredient': ('./wrap.py', 4), 'direction': 'before'})
2023-10-29 00:57:20,299	[INFO]	6	78	SUCCESS	5	StmtInsertion({'target': ('./wrap.py', 1), 'ingredient': ('./wrap.py', 2), 'direction': 'before'})
2023-10-29 00:57:20,910	[INFO]	6	79	SUCCESS	5	StmtInsertion({'target': ('./wrap.py', 6), 'ingredient': ('./wrap.py', 5), 'direction': 'before'})
2023-10-29 00:57:21,502	[INFO]	6	80	SUCCESS	5	StmtInsertion({'target': ('./wrap.py', 5), 'ingredient': ('./wrap.py', 3), 'direction': 'after'})
2023-10-29 00:57:22,100	[INFO]	6	81	SUCCESS	5	StmtInsertion({'target': ('./wrap.py', 4), 'ingredient': ('./wrap.py', 1), 'direction': 'after'})
2023-10-29 00:57:22,694	[INFO]	6	82	SUCCESS	5	StmtReplacement({'target': ('./wrap.py', 5), 'ingredient': ('./wrap.py', 2)})
2023-10-29 00:57:23,279	[INFO]	6	83	SUCCESS	5	StmtInsertion({'target': ('./wrap.py', 2), 'ingredient': ('./wrap.py', 5), 'direction': 'after'})
2023-10-29 00:57:23,869	[INFO]	6	84	SUCCESS	5	StmtReplacement({'target': ('./wrap.py', 2), 'ingredient': ('./wrap.py', 6)})
2023-10-29 00:57:24,481	[INFO]	6	85	SUCCESS	5	StmtInsertion({'target': ('./wrap.py', 4), 'ingredient': ('./wrap.py', 5), 'direction': 'before'})
2023-10-29 00:57:25,144	[INFO]	6	86	PARSE_ERROR	None	StmtReplacement({'target': ('./wrap.py', 9), 'ingredient': ('./wrap.py', 8)})
2023-10-29 00:57:25,763	[INFO]	6	87	PARSE_ERROR	None	StmtReplacement({'target': ('./wrap.py', 0), 'ingredient': ('./wrap.py', 3)})
2023-10-29 00:57:26,343	[INFO]	6	88	SUCCESS	5	StmtInsertion({'target': ('./wrap.py', 5), 'ingredient': ('./wrap.py', 7), 'direction': 'before'})
2023-10-29 00:57:26,919	[INFO]	6	89	SUCCESS	5	StmtInsertion({'target': ('./wrap.py', 7), 'ingredient': ('./wrap.py', 8), 'direction': 'after'})
2023-10-29 00:57:27,516	[INFO]	6	90	SUCCESS	5	StmtInsertion({'target': ('./wrap.py', 1), 'ingredient': ('./wrap.py', 6), 'direction': 'after'})
2023-10-29 00:57:28,136	[INFO]	6	91	SUCCESS	5	StmtInsertion({'target': ('./wrap.py', 2), 'ingredient': ('./wrap.py', 8), 'direction': 'before'})
2023-10-29 00:57:28,816	[INFO]	6	92	SUCCESS	5	StmtInsertion({'target': ('./wrap.py', 8), 'ingredient': ('./wrap.py', 5), 'direction': 'after'})
2023-10-29 00:57:29,453	[INFO]	6	93	SUCCESS	5	StmtReplacement({'target': ('./wrap.py', 1), 'ingredient': ('./wrap.py', 6)})
2023-10-29 00:57:30,046	[INFO]	6	94	PARSE_ERROR	None	StmtInsertion({'target': ('./wrap.py', 0), 'ingredient': ('./wrap.py', 2), 'direction': 'after'})
2023-10-29 00:57:30,685	[INFO]	6	95	SUCCESS	5	StmtReplacement({'target': ('./wrap.py', 4), 'ingredient': ('./wrap.py', 8)})
2023-10-29 00:57:31,252	[INFO]	6	96	SUCCESS	5	StmtInsertion({'target': ('./wrap.py', 1), 'ingredient': ('./wrap.py', 0), 'direction': 'before'})
2023-10-29 00:57:31,862	[INFO]	6	97	SUCCESS	5	StmtInsertion({'target': ('./wrap.py', 0), 'ingredient': ('./wrap.py', 9), 'direction': 'before'})
2023-10-29 00:57:32,445	[INFO]	6	98	SUCCESS	5	StmtInsertion({'target': ('./wrap.py', 1), 'ingredient': ('./wrap.py', 9), 'direction': 'before'})
2023-10-29 00:57:33,084	[INFO]	6	99	SUCCESS	5	StmtInsertion({'target': ('./wrap.py', 1), 'ingredient': ('./wrap.py', 4), 'direction': 'before'})
2023-10-29 00:57:33,732	[INFO]	6	100	SUCCESS	5	StmtReplacement({'target': ('./wrap.py', 3), 'ingredient': ('./wrap.py', 9)})
2023-10-29 00:57:34,445	[INFO]	6	101	PARSE_ERROR	None	StmtInsertion({'target': ('./wrap.py', 0), 'ingredient': ('./wrap.py', 6), 'direction': 'before'})
2023-10-29 00:57:35,076	[INFO]	6	102	PARSE_ERROR	None	StmtReplacement({'target': ('./wrap.py', 0), 'ingredient': ('./wrap.py', 9)})
2023-10-29 00:57:35,684	[INFO]	6	103	SUCCESS	5	StmtReplacement({'target': ('./wrap.py', 2), 'ingredient': ('./wrap.py', 9)})
2023-10-29 00:57:36,384	[INFO]	6	104	SUCCESS	5	StmtInsertion({'target': ('./wrap.py', 7), 'ingredient': ('./wrap.py', 4), 'direction': 'before'})
2023-10-29 00:57:37,133	[INFO]	6	105	SUCCESS	5	StmtReplacement({'target': ('./wrap.py', 8), 'ingredient': ('./wrap.py', 3)})
2023-10-29 00:57:37,817	[INFO]	6	106	SUCCESS	5	StmtReplacement({'target': ('./wrap.py', 3), 'ingredient': ('./wrap.py', 1)})
